src,dst,weight
alteration,change,0.702724
final,end,0.702
palm,hand,0.702
pebble,rock,0.702
rug,carpet,0.702
sauce,spaghetti,0.702
fawn,deer,0.7005
first,last,0.7005
gavel,judge,0.7005
pecan,nut,0.7005
phony,fake,0.7005
restaurant,food,0.7005
satan,devil,0.7005
server,waiter,0.7005
toaster,oven,0.7005
because,why,0.699
behind,front,0.699
campus,school,0.699
feet,toes,0.699
knock,door,0.699
officer,police,0.699
reprimand,punishment,0.699
torn,ripped,0.699
tuesday,wednesday,0.699
twister,tornado,0.699
wand,magic,0.699
elders,old,0.6975
few,many,0.6975
walk,run,0.6975
cannon,weapon,0.6963
printer,computer,0.696
rattle,snake,0.696
scare,fright,0.696
supply,demand,0.696
tricycle,bicycle,0.696
width,length,0.696
yawn,tired,0.696
fox,animal,0.69525
guy,girl,0.6945
jeopardy,game,0.6945
parched,thirsty,0.6945
cavern,cave,0.69375
earn,money,0.693
effort,try,0.693
mistreat,abuse,0.693
monastery,monk,0.693
ponder,think,0.693
quart,milk,0.693
lemonade,drink,0.6921
breed,dog,0.6915
darkness,light,0.6915
freeze,cold,0.6915
leap,jump,0.6915
sleeve,shirt,0.6915
crust,pie,0.69
debt,owe,0.69
molecule,atom,0.69
ape,monkey,0.6885
concentrate,think,0.6885
crook,thief,0.6885
dentist,teeth,0.6885
fingers,hands,0.6885
gifted,smart,0.6885
japan,country,0.6885
journey,trip,0.6885
least,most,0.6885
paris,france,0.6885
shore,beach,0.6885
switch,light,0.6885
tent,camp,0.6885
tote,bag,0.6885
transparent,clear,0.6885
wet,dry,0.6885
adhere,stick,0.68797
boyfriend,girlfriend,0.687
differ,same,0.687
dull,boring,0.687
flex,muscle,0.687
stink,smell,0.687
stir,mix,0.687
carbon,element,0.6858
eggs,food,0.6858
metal,music,0.6858
innocent,guilty,0.6855
grime,dirt,0.684
hoot,owl,0.684
humid,hot,0.684
identical,same,0.684
love,hate,0.684
multiply,divide,0.684
pair,two,0.684
roman,empire,0.684
sea,ocean,0.684
sing,song,0.684
anchovy,fish,0.682759
architecture,building,0.6825
conditioner,shampoo,0.6825
cruel,mean,0.6825
dial,phone,0.6825
disgusting,gross,0.6825
hornet,bee,0.6825
oodles,noodles,0.6825
oxygen,air,0.6825
solo,alone,0.6825
stopper,plug,0.6825
why,because,0.6825
zebra,stripe,0.6825
happiness,emotion,0.6813
dawn,dusk,0.681
heaven,hell,0.681
ignorant,stupid,0.681
maximum,minimum,0.681
sentry,guard,0.681
cocktail,drink,0.6795
incense,smell,0.6795
jam,jelly,0.6795
molten,lava,0.6795
strand,hair,0.6795
aluminum,metal,0.678446
almighty,god,0.678164
famine,hunger,0.678
page,book,0.678
revolution,war,0.678
sardine,fish,0.678
sitting,standing,0.678
linen,cloth,0.67725
amusing,funny,0.677083
honey,sweet,0.6765
mist,fog,0.675
women,men,0.675
cigarette,smoke,0.6735
cruise,ship,0.6735
mow,lawn,0.6735
pay,money,0.6735
shine,sun,0.6735
unused,new,0.6735
weed,grass,0.6735
calf,cow,0.67275
anchovy,pizza,0.672414
champion,winner,0.672
close,open,0.672
freckle,face,0.672
gem,diamond,0.672
humor,funny,0.672
injury,hurt,0.672
nausea,sick,0.672
van,car,0.672
antarctic,cold,0.671329
copper,metal,0.67125
half,whole,0.6705
shut,close,0.6705
spoil,rotten,0.6705
stapler,staple,0.6705
strike,hit,0.6705
canary,bird,0.669
chinese,food,0.669
gossip,talk,0.669
guys,girls,0.669
honesty,truth,0.669
increase,decrease,0.669
mustache,beard,0.669
remove,take,0.669
spook,scare,0.669
steep,hill,0.669
venom,snake,0.669
veteran,war,0.669
dim,light,0.6675
goblin,ghost,0.6675
daughter,son,0.666
disagreement,argument,0.666
etiquette,manners,0.666
give,take,0.666
sack,bag,0.666
movie,film,0.66585
idea,thought,0.6645
motor,car,0.6645
adhesive,sticky,0.664286
coffee,tea,0.663
museum,art,0.663
porpoise,dolphin,0.663
riddle,joke,0.663
sniff,smell,0.663
voyage,trip,0.663
blot,ink,0.6615
camera,picture,0.6615
cloak,dagger,0.6615
fork,spoon,0.6615
fable,story,0.66075
brush,hair,0.66
checking,account,0.66
cattle,cow,0.6585
ceremony,wedding,0.6585
choose,pick,0.6585
snore,sleep,0.6585
soda,pop,0.6585
theater,movie,0.6585
yesterday,today,0.657
artist,painter,0.6555
goose,bird,0.65475
seed,plant,0.654
tight,loose,0.654
knife,cut,0.65385
bitter,sweet,0.6525
inform,tell,0.6525
flying,airplane,0.651
six,seven,0.651
smudge,smear,0.651
scholarship,money,0.6495
sugar,sweet,0.6495
her,him,0.648
medium,large,0.648
pop,soda,0.648
skyscraper,building,0.648
triangle,square,0.648
brook,stream,0.6465
sneakers,shoes,0.645
stem,flower,0.645
identical,twin,0.6435
lemon,lime,0.6435
remedy,cure,0.6435
sandpaper,rough,0.6435
dark,light,0.642
dressing,salad,0.642
dryer,washer,0.642
hill,mountain,0.642
bowling,sport,0.64125
pause,stop,0.6405
above,below,0.639495
past,present,0.639
strange,weird,0.639
book,read,0.6375
grocery,store,0.6375
stable,horse,0.6375
afraid,scared,0.636986
needle,thread,0.636
refrigerator,food,0.636
soccer,ball,0.636
blouse,shirt,0.63525
inn,hotel,0.6345
liquid,water,0.6345
ask,question,0.633
chorus,sing,0.6315
kleenex,tissue,0.6315
warehouse,storage,0.6315
thorn,rose,0.63
component,part,0.62925
skinny,fat,0.6285
spare,tire,0.6285
story,book,0.6285
cup,saucer,0.627
flush,toilet,0.627
push,shove,0.627
pancakes,syrup,0.6255
short,tall,0.6255
slim,fat,0.6255
stab,knife,0.6255
bleach,white,0.624
fling,throw,0.624
lion,roar,0.624
smooth,rough,0.624
ready,go,0.6225
ruler,measure,0.6225
shuttle,space,0.6225
structure,building,0.6225
teach,learn,0.6225
melody,song,0.621
poker,card,0.621
similar,same,0.621
honesty,virtue,0.62025
calcium,milk,0.6195
cold,hot,0.6195
galaxy,stars,0.6195
shoelace,shoe,0.6195
brake,stop,0.618
harp,music,0.618
horizon,sun,0.618
object,thing,0.618
respond,answer,0.618
royalty,king,0.618
ski,snow,0.618
sling,shot,0.618
slippers,shoes,0.618
take,give,0.618
hug,kiss,0.6165
rejoice,happy,0.6165
concept,idea,0.61575
borrow,lend,0.615
tax,money,0.615
eat,food,0.6135
prince,princess,0.6135
smart,dumb,0.6135
contact,touch,0.612
hate,love,0.612
major,minor,0.612
never,always,0.612
oval,round,0.612
dolphin,animal,0.6105
sweep,broom,0.609
dozen,eggs,0.6075
lie,deception,0.6075
right,left,0.6075
sour,sweet,0.6075
alaska,cold,0.606164
coffin,dead,0.6045
minimum,maximum,0.6045
racket,ball,0.6045
shampoo,conditioner,0.6045
bake,cake,0.603
bridge,water,0.603
tool,hammer,0.603
jello,pudding,0.6015
shout,yell,0.6015
subjective,objective,0.6015
beast,animal,0.6
bow,arrow,0.6
find,lose,0.6
stare,look,0.6
tame,wild,0.6
tire,car,0.6
transplant,heart,0.6
trot,horse,0.6
alcohol,burn,0.6
animals,bite,0.6
cars,crash,0.6
cars,race,0.6
christian,fail,0.6
christian,rebel,0.6
claws,scratch,0.6
computer,arithmetic,0.6
contribution,gift,0.6
dog,bite,0.6
dog,stray,0.6
doves,fly,0.6
drain,tube,0.6
emacs,save,0.6
event,surprise,0.6
fear,confuse,0.6
ferrets,bite,0.6
fire,harm,0.6
frogs,jump,0.6
guns,break,0.6
guns,jam,0.6
human,torture,0.6
humans,reason,0.6
humans,reproduce,0.6
humans,share,0.6
humans,think,0.6
insects,buzz,0.6
light,travel,0.6
liquid,flow,0.6
love,destroy,0.6
midgets,steal,0.6
nun,pray,0.6
people,bite,0.6
people,deceive,0.6
people,friends,0.6
people,plan,0.6
people,shout,0.6
person,converse,0.6
plant,bloom,0.6
ribbon,color,0.6
sewer,sew,0.6
smoker,smoke,0.6
star,explode,0.6
students,study,0.6
submarines,dive,0.6
submarines,sink,0.6
sweat,drip,0.6
tiger,eat,0.6
token,symbol,0.6
trees,fall,0.6
vehicle,travel,0.6
abacus,tablet,0.6
abaya,robe,0.6
abbess,superior,0.6
abbot,superior,0.6
ablution,ritual,0.6
aborigine,person,0.6
above,section,0.6
abrocome,rodent,0.6
abscess,symptom,0.6
abstraction,painting,0.6
absurd,situation,0.6
abutment,support,0.6
acanthoma,tumor,0.6
accentuation,stress,0.6
acceptance,draft,0.6
acceptance,situation,0.6
access,operation,0.6
accommodation,alteration,0.6
accomplishment,action,0.6
account,statement,0.6
account,relationship,0.6
accountability,responsibility,0.6
accounting,register,0.6
accumulator,register,0.6
acetate,salt,0.6
achiever,person,0.6
acid,compound,0.6
acidity,sour,0.6
acoustic,remedy,0.6
acquaintance,information,0.6
acquaintance,relationship,0.6
act,expression,0.6
action,drive,0.6
action,state,0.6
activator,substance,0.6
activeness,trait,0.6
activity,act,0.6
acuity,sight,0.6
acupressure,treatment,0.6
acupuncture,treatment,0.6
addition,component,0.6
administrivia,running,0.6
adoption,blessing,0.6
adrenarche,start,0.6
adult,animal,0.6
adulterant,substance,0.6
advent,season,0.6
advocacy,support,0.6
aerophagia,swallow,0.6
aerospace,region,0.6
affiliation,relationship,0.6
affinity,relation,0.6
agency,action,0.6
agent,substance,0.6
agnate,relative,0.6
agouti,rodent,0.6
agrapha,saying,0.6
agreement,statement,0.6
agrobiology,science,0.6
ague,symptom,0.6
aid,activity,0.6
aioli,sauce,0.6
air,quality,0.6
air,medium,0.6
air,region,0.6
airdock,structure,0.6
airlift,transportation,0.6
airspace,space,0.6
airspeed,speed,0.6
alabama,south,0.6
alarm,device,0.6
albacore,tuna,0.6
album,medium,0.6
albuminuria,symptom,0.6
alcohol,liquid,0.6
alexander,herb,0.6
algorithm,rule,0.6
alkali,salt,0.6
allemande,sauce,0.6
allergen,substance,0.6
allhallowtide,season,0.6
alliance,organization,0.6
alliteration,rhyme,0.6
alliterator,speaker,0.6
allograph,signature,0.6
allotment,share,0.6
allowance,share,0.6
ally,state,0.6
alpenstock,staff,0.6
altar,structure,0.6
altarpiece,screen,0.6
ambiguity,saying,0.6
amendment,statement,0.6
amora,rabbi,0.6
amphibian,airplane,0.6
amphitheater,stadium,0.6
amplitude,shift,0.6
amyloid,starch,0.6
anaglyph,stereo,0.6
anapsid,reptile,0.6
anatomy,analysis,0.6
ancient,person,0.6
andiron,support,0.6
androgyny,sex,0.6
anecdote,report,0.6
angioma,tumor,0.6
angora,rabbit,0.6
angularity,shape,0.6
animator,technician,0.6
anklet,sock,0.6
anode,terminal,0.6
anomaly,position,0.6
answer,reaction,0.6
ante,stake,0.6
anteroom,room,0.6
anthroposophy,system,0.6
antialiasing,technique,0.6
antimatter,substance,0.6
antipodes,region,0.6
aorist,tense,0.6
aphrodisiac,stimulant,0.6
apiary,shed,0.6
apodeme,structure,0.6
apology,example,0.6
apology,defense,0.6
apparition,appearance,0.6
apparition,illusion,0.6
apparition,spirit,0.6
appearance,attendance,0.6
appearance,quality,0.6
application,action,0.6
application,request,0.6
apprehension,capture,0.6
apprehension,fear,0.6
approach,motion,0.6
approach,movement,0.6
apron,site,0.6
aquarium,tank,0.6
arbor,tree,0.6
archeology,anthropology,0.6
archery,sport,0.6
archidiaconate,rank,0.6
architecture,profession,0.6
architecture,discipline,0.6
architeuthis,squid,0.6
area,structure,0.6
area,topic,0.6
area,region,0.6
argument,evidence,0.6
argument,summary,0.6
argyle,sock,0.6
arm,armrest,0.6
armrest,rest,0.6
army,crowd,0.6
aromatherapy,therapy,0.6
array,display,0.6
arrival,action,0.6
arrow,mark,0.6
arrowroot,starch,0.6
art,creation,0.6
artifact,whole,0.6
arum,starch,0.6
ascent,slope,0.6
ash,wood,0.6
ashlar,stone,0.6
ashram,retreat,0.6
assay,test,0.6
assay,report,0.6
assembly,machine,0.6
assembly,whole,0.6
assist,maneuver,0.6
assistant,worker,0.6
assize,regulation,0.6
associate,peer,0.6
association,relation,0.6
assonance,rhyme,0.6
assumption,act,0.6
assumption,hypothesis,0.6
aster,structure,0.6
astringency,taste,0.6
astronomy,physics,0.6
atlas,column,0.6
atmosphere,region,0.6
atmosphere,condition,0.6
atom,substance,0.6
atom,material,0.6
atomism,theory,0.6
attack,crime,0.6
attack,turn,0.6
attack,operation,0.6
attempt,activity,0.6
attentiveness,trait,0.6
attraction,quality,0.6
attraction,show,0.6
attraction,force,0.6
attrition,sorrow,0.6
auction,sale,0.6
audience,gathering,0.6
audiotape,tape,0.6
auditor,student,0.6
australia,country,0.6
australia,island,0.6
authority,control,0.6
authority,person,0.6
autograph,signature,0.6
automatism,reaction,0.6
avalanche,slide,0.6
avenue,approach,0.6
award,symbol,0.6
axis,stalk,0.6
baccalaureate,sermon,0.6
back,position,0.6
back,support,0.6
backbeat,rhythm,0.6
backbench,seat,0.6
backbone,connection,0.6
backdrop,scenery,0.6
background,screen,0.6
backhand,return,0.6
backlash,reaction,0.6
backseat,seat,0.6
backspin,spin,0.6
backstairs,stairway,0.6
backstay,stay,0.6
backstroker,swimmer,0.6
backsword,sword,0.6
bad,quality,0.6
badminton,game,0.6
bag,baggage,0.6
baggage,case,0.6
bahai,teacher,0.6
bailey,court,0.6
bait,device,0.6
bakery,shop,0.6
ball,pitch,0.6
ball,plaything,0.6
ball,structure,0.6
ball,sphere,0.6
ballgame,situation,0.6
balloon,plaything,0.6
ballot,document,0.6
ballpark,stadium,0.6
ballroom,room,0.6
banana,herb,0.6
band,adornment,0.6
band,belt,0.6
band,loop,0.6
band,strip,0.6
band,stripe,0.6
band,range,0.6
bank,array,0.6
bank,slope,0.6
bank,reserve,0.6
bankbook,record,0.6
banker,person,0.6
banshee,spirit,0.6
bar,counter,0.6
bar,support,0.6
bar,barrier,0.6
barbecue,rack,0.6
barbershop,shop,0.6
barbican,tower,0.6
bargain,agreement,0.6
baritone,brass,0.6
bark,cry,0.6
bark,noise,0.6
bark,covering,0.6
baronduki,squirrel,0.6
baronetcy,rank,0.6
barrel,container,0.6
barrel,tube,0.6
barrel,cylinder,0.6
bartender,employee,0.6
base,compound,0.6
baseline,standard,0.6
basement,place,0.6
basileus,ruler,0.6
basket,score,0.6
basketry,trade,0.6
bass,singer,0.6
bass,pitch,0.6
bass,part,0.6
bastardy,status,0.6
baster,sewer,0.6
bat,club,0.6
bat,turn,0.6
bath,vessel,0.6
bathe,swimming,0.6
bathrobe,robe,0.6
baton,stick,0.6
baton,rod,0.6
baton,staff,0.6
batten,strip,0.6
battery,team,0.6
battleship,ship,0.6
bazaar,sale,0.6
bazaar,shop,0.6
beacon,tower,0.6
beads,string,0.6
beagle,hound,0.6
beak,tip,0.6
beam,side,0.6
bean,seed,0.6
beanstalk,stalk,0.6
bear,investor,0.6
beard,person,0.6
bearnaise,sauce,0.6
beat,sailing,0.6
beat,stroke,0.6
beat,sound,0.6
beat,path,0.6
beatitude,saying,0.6
beaver,rodent,0.6
beaver,american,0.6
bed,foundation,0.6
bed,plot,0.6
bed,surface,0.6
bedrest,rest,0.6
bedside,side,0.6
bedspring,spring,0.6
beefsteak,steak,0.6
beep,sound,0.6
beginning,part,0.6
beginning,happening,0.6
beginning,point,0.6
beguine,sister,0.6
behavior,activity,0.6
being,state,0.6
belief,content,0.6
bell,opening,0.6
bell,curve,0.6
belt,accessory,0.6
belt,region,0.6
benchmark,standard,0.6
bender,tool,0.6
best,attempt,0.6
best,person,0.6
bet,gambling,0.6
betrayal,treason,0.6
betrothal,ritual,0.6
better,superior,0.6
beverage,liquid,0.6
beverage,food,0.6
bibliotist,scientist,0.6
bicycle,toy,0.6
bid,statement,0.6
bier,rack,0.6
bill,list,0.6
bill,statement,0.6
billibi,soup,0.6
billionth,rank,0.6
bimetallism,standard,0.6
bimonthly,series,0.6
binding,attraction,0.6
biometrics,statistics,0.6
bioremediation,treatment,0.6
biosafety,safety,0.6
biped,animal,0.6
bird,meat,0.6
birdhouse,shelter,0.6
birdie,score,0.6
birling,spin,0.6
birth,change,0.6
birth,person,0.6
birthrate,rate,0.6
bisque,soup,0.6
bite,subtraction,0.6
bite,meal,0.6
bite,wound,0.6
bitter,ale,0.6
biweekly,series,0.6
blackboard,board,0.6
blackfish,salmon,0.6
blade,runner,0.6
blade,ribbon,0.6
blade,leaf,0.6
blain,sore,0.6
blanket,layer,0.6
blastogenesis,theory,0.6
blastoma,tumor,0.6
blaze,marking,0.6
bleachers,stand,0.6
blend,combination,0.6
blind,screen,0.6
blip,shock,0.6
bliss,elation,0.6
blizzard,storm,0.6
block,cube,0.6
block,inability,0.6
block,area,0.6
block,solid,0.6
blood,disposition,0.6
blood,people,0.6
bloodstain,stain,0.6
blot,mistake,0.6
blotch,smudge,0.6
blow,stroke,0.6
blowgun,tube,0.6
blue,mood,0.6
blue,lycaenid,0.6
blue,organization,0.6
bluefin,tuna,0.6
blues,depression,0.6
blunder,mistake,0.6
board,lumber,0.6
board,sheet,0.6
board,surface,0.6
board,fare,0.6
boat,vehicle,0.6
boat,vessel,0.6
boathouse,shed,0.6
bob,float,0.6
bobtail,tail,0.6
bodice,top,0.6
body,structure,0.6
body,mass,0.6
body,message,0.6
body,system,0.6
bogey,score,0.6
bola,rope,0.6
bolt,bar,0.6
bolt,roll,0.6
bomb,explosive,0.6
bomb,object,0.6
bomber,sandwich,0.6
bomber,airplane,0.6
bombshell,surprise,0.6
bond,security,0.6
bonding,technique,0.6
bondman,slave,0.6
bondwoman,slave,0.6
bong,sound,0.6
bonito,tuna,0.6
boogie,blues,0.6
book,product,0.6
book,publication,0.6
book,section,0.6
bookshelf,shelf,0.6
bookworm,reader,0.6
boost,push,0.6
booster,rocket,0.6
booster,thief,0.6
boot,torture,0.6
boot,compartment,0.6
boot,shell,0.6
booth,closet,0.6
boothose,stocking,0.6
bootstrap,strap,0.6
bore,diameter,0.6
boring,production,0.6
boss,person,0.6
bottle,vessel,0.6
bottom,side,0.6
bottom,region,0.6
bottom,turn,0.6
bourbon,ruler,0.6
bow,gesture,0.6
bow,weapon,0.6
bow,stroke,0.6
bow,decoration,0.6
bow,front,0.6
bow,knot,0.6
bow,stick,0.6
bow,thanks,0.6
bow,curve,0.6
bowling,throw,0.6
box,compartment,0.6
box,blow,0.6
box,area,0.6
box,seat,0.6
box,shrub,0.6
box,rectangle,0.6
boxcars,twelve,0.6
boxer,chinese,0.6
boyfriend,man,0.6
brace,rope,0.6
brace,stock,0.6
brace,support,0.6
brace,punctuation,0.6
bracer,tonic,0.6
bracket,set,0.6
brail,rope,0.6
branch,division,0.6
branch,stream,0.6
branch,stalk,0.6
brass,memorial,0.6
brass,decoration,0.6
brave,people,0.6
break,dash,0.6
break,delay,0.6
break,escape,0.6
break,stroke,0.6
break,accident,0.6
break,change,0.6
break,score,0.6
breakable,article,0.6
breaststroker,swimmer,0.6
breath,breeze,0.6
breed,variety,0.6
brew,alcohol,0.6
briarroot,root,0.6
bridge,connection,0.6
brief,outline,0.6
brisling,sardine,0.6
bristle,fiber,0.6
broadcast,show,0.6
broadloom,rug,0.6
broadsword,sword,0.6
brochette,spit,0.6
brome,grass,0.6
bromide,remark,0.6
bronze,sculpture,0.6
broom,shrub,0.6
brother,male,0.6
brother,member,0.6
brother,monk,0.6
browse,reading,0.6
brush,contact,0.6
brush,fight,0.6
brush,tail,0.6
bubble,illusion,0.6
bubble,globule,0.6
bucket,vessel,0.6
buckeye,seed,0.6
buckle,fastener,0.6
bucksaw,saw,0.6
buddha,saint,0.6
budget,fund,0.6
buff,skin,0.6
buffalo,game,0.6
buffet,meal,0.6
bug,microphone,0.6
bug,defect,0.6
bugle,herb,0.6
building,gathering,0.6
bulb,part,0.6
bulb,structure,0.6
bulb,stalk,0.6
bull,person,0.6
bull,blunder,0.6
bull,decree,0.6
bull,man,0.6
bull,policeman,0.6
bulla,seal,0.6
bulldozer,tractor,0.6
bulletin,report,0.6
bullring,stadium,0.6
bulrush,rush,0.6
bumf,reading,0.6
bump,injury,0.6
bumper,glass,0.6
bundling,shove,0.6
bunny,waitress,0.6
buoyancy,tendency,0.6
burlesque,show,0.6
burn,injury,0.6
burn,damage,0.6
burning,torture,0.6
burnup,race,0.6
burst,activity,0.6
bush,wilderness,0.6
business,aim,0.6
business,concern,0.6
bust,sculpture,0.6
bustier,top,0.6
butcher,murderer,0.6
butt,barrel,0.6
butt,part,0.6
butt,stock,0.6
butty,sandwich,0.6
buzz,activity,0.6
bylaw,rule,0.6
byway,road,0.6
c,tonic,0.6
cab,carriage,0.6
cab,compartment,0.6
cabala,secret,0.6
cabana,tent,0.6
cabaret,spot,0.6
cabbage,crucifer,0.6
cabinet,compartment,0.6
cable,conductor,0.6
cabstand,stand,0.6
cachet,seal,0.6
cadaster,register,0.6
cake,block,0.6
calamity,misfortune,0.6
calamus,root,0.6
calculator,expert,0.6
calculus,rock,0.6
calendar,table,0.6
calender,machine,0.6
calf,leather,0.6
caliph,ruler,0.6
call,visit,0.6
call,inclination,0.6
call,demand,0.6
call,instruction,0.6
call,request,0.6
call,decision,0.6
caller,speaker,0.6
callus,scar,0.6
camise,shirt,0.6
camp,place,0.6
camp,shelter,0.6
camp,gathering,0.6
campaign,operation,0.6
campsite,site,0.6
campstool,stool,0.6
campus,field,0.6
can,container,0.6
can,buoy,0.6
canary,singer,0.6
canasta,rummy,0.6
cancerweed,sage,0.6
candelabrum,candlestick,0.6
candle,lamp,0.6
candlestick,holder,0.6
cane,switch,0.6
cane,stalk,0.6
canine,tooth,0.6
canon,rule,0.6
canyonside,slope,0.6
cap,top,0.6
capacity,function,0.6
cape,land,0.6
capelin,smelt,0.6
caper,robbery,0.6
capital,character,0.6
capital,seat,0.6
capitation,tax,0.6
capitulation,summary,0.6
capstone,stone,0.6
car,machine,0.6
car,compartment,0.6
caramel,sugar,0.6
carbine,rifle,0.6
card,record,0.6
card,cardboard,0.6
cardinal,number,0.6
care,work,0.6
care,repair,0.6
carnation,pink,0.6
carnivore,predator,0.6
carousel,ride,0.6
carpentry,trade,0.6
carrier,rack,0.6
carrier,business,0.6
carrier,chemical,0.6
carrot,root,0.6
carrot,herb,0.6
carry,transportation,0.6
carving,sculpture,0.6
case,container,0.6
case,fact,0.6
case,argument,0.6
case,person,0.6
casement,sash,0.6
cash,currency,0.6
cash,payment,0.6
cast,gathering,0.6
cast,solid,0.6
caste,status,0.6
castilian,spanish,0.6
cat,gossip,0.6
cat,woman,0.6
catacomb,tunnel,0.6
catalan,romance,0.6
catch,touch,0.6
catch,object,0.6
catch,adult,0.6
catechumen,student,0.6
categorem,term,0.6
cathedra,throne,0.6
cathode,terminal,0.6
causality,relation,0.6
causeway,road,0.6
cavity,structure,0.6
cavity,space,0.6
ceiling,altitude,0.6
ceiling,control,0.6
celebration,diversion,0.6
celebration,ritual,0.6
celebration,affair,0.6
celery,herb,0.6
cemetery,site,0.6
center,position,0.6
center,object,0.6
center,sweet,0.6
center,area,0.6
centerfold,spread,0.6
cereal,grass,0.6
ceremony,activity,0.6
ceremony,affair,0.6
chain,unit,0.6
chain,business,0.6
chain,series,0.6
chalk,calcite,0.6
chancre,sore,0.6
change,action,0.6
change,thing,0.6
change,relation,0.6
channel,passage,0.6
chapter,assembly,0.6
