src,dst,weight
linen,sheets,0.7215
data,information,0.72135
closing,opening,0.72
crevice,crack,0.72
different,same,0.72
distant,far,0.72
drive,car,0.72
granite,rock,0.72
inquire,ask,0.72
pets,dog,0.72
pigment,color,0.72
reader,book,0.72
santa,claus,0.72
scales,weight,0.72
seagull,bird,0.72
shutter,window,0.72
skillet,pan,0.72
stray,cat,0.72
sunrise,sunset,0.72
tension,stress,0.72
thermometer,temperature,0.72
under,over,0.72
addition,subtraction,0.719198
acoustic,guitar,0.719178
ally,friend,0.71875
charge,card,0.7185
hymn,song,0.7185
ketchup,mustard,0.7185
laugh,cry,0.7185
location,place,0.7185
self,me,0.7185
surgeon,doctor,0.7185
tired,sleep,0.7185
values,morals,0.7185
yearn,want,0.7185
courageous,brave,0.717
put,place,0.717
fond,like,0.7155
prescription,drug,0.7155
rodeo,horse,0.7155
symphony,orchestra,0.7155
albert,einstein,0.715481
discover,find,0.714
elbow,arm,0.714
mend,fix,0.714
nephew,niece,0.714
obtain,get,0.714
pencil,pen,0.714
sheets,bed,0.714
survive,live,0.714
wings,bird,0.714
rest,sleep,0.7125
brown,color,0.7113
struggle,fight,0.711
breakfast,lunch,0.7095
debate,argue,0.7095
department,store,0.7095
drove,car,0.7095
dustpan,broom,0.7095
hose,water,0.7095
inch,foot,0.7095
kid,child,0.7095
late,early,0.7095
lord,god,0.7095
mineral,water,0.7095
necessary,need,0.7095
old,new,0.7095
owe,money,0.7095
pliers,tool,0.7095
pretty,ugly,0.7095
spade,cards,0.7095
spree,shopping,0.7095
square,circle,0.7095
supervisor,boss,0.7095
telescope,star,0.7095
week,day,0.7095
cashew,nut,0.70875
aid,help,0.708083
croak,die,0.708
estimate,guess,0.708
gold,silver,0.708
crown,king,0.7065
sonnet,poem,0.7065
ale,beer,0.706309
battle,war,0.7035
fortune,money,0.7035
hour,minute,0.7035
nickel,dime,0.7035
pasture,cow,0.7035
starve,hungry,0.7035
alteration,change,0.702724
final,end,0.702
palm,hand,0.702
pebble,rock,0.702
rug,carpet,0.702
sauce,spaghetti,0.702
fawn,deer,0.7005
first,last,0.7005
gavel,judge,0.7005
pecan,nut,0.7005
phony,fake,0.7005
restaurant,food,0.7005
satan,devil,0.7005
server,waiter,0.7005
toaster,oven,0.7005
because,why,0.699
behind,front,0.699
campus,school,0.699
feet,toes,0.699
knock,door,0.699
officer,police,0.699
reprimand,punishment,0.699
torn,ripped,0.699
tuesday,wednesday,0.699
twister,tornado,0.699
wand,magic,0.699
elders,old,0.6975
few,many,0.6975
walk,run,0.6975
cannon,weapon,0.6963
printer,computer,0.696
rattle,snake,0.696
scare,fright,0.696
supply,demand,0.696
tricycle,bicycle,0.696
width,length,0.696
yawn,tired,0.696
fox,animal,0.69525
guy,girl,0.6945
jeopardy,game,0.6945
parched,thirsty,0.6945
cavern,cave,0.69375
earn,money,0.693
effort,try,0.693
mistreat,abuse,0.693
monastery,monk,0.693
ponder,think,0.693
quart,milk,0.693
lemonade,drink,0.6921
breed,dog,0.6915
darkness,light,0.6915
freeze,cold,0.6915
leap,jump,0.6915
sleeve,shirt,0.6915
crust,pie,0.69
debt,owe,0.69
molecule,atom,0.69
ape,monkey,0.6885
concentrate,think,0.6885
crook,thief,0.6885
dentist,teeth,0.6885
fingers,hands,0.6885
gifted,smart,0.6885
japan,country,0.6885
journey,trip,0.6885
least,most,0.6885
paris,france,0.6885
shore,beach,0.6885
switch,light,0.6885
tent,camp,0.6885
tote,bag,0.6885
transparent,clear,0.6885
wet,dry,0.6885
adhere,stick,0.68797
boyfriend,girlfriend,0.687
differ,same,0.687
dull,boring,0.687
flex,muscle,0.687
stink,smell,0.687
stir,mix,0.687
carbon,element,0.6858
eggs,food,0.6858
metal,music,0.6858
innocent,guilty,0.6855
affordable,cheap,0.685121
grime,dirt,0.684
hoot,owl,0.684
humid,hot,0.684
identical,same,0.684
love,hate,0.684
multiply,divide,0.684
pair,two,0.684
roman,empire,0.684
sea,ocean,0.684
sing,song,0.684
anchovy,fish,0.682759
architecture,building,0.6825
conditioner,shampoo,0.6825
cruel,mean,0.6825
dial,phone,0.6825
disgusting,gross,0.6825
hornet,bee,0.6825
oodles,noodles,0.6825
oxygen,air,0.6825
solo,alone,0.6825
stopper,plug,0.6825
why,because,0.6825
zebra,stripe,0.6825
happiness,emotion,0.6813
dawn,dusk,0.681
heaven,hell,0.681
ignorant,stupid,0.681
maximum,minimum,0.681
sentry,guard,0.681
cocktail,drink,0.6795
incense,smell,0.6795
jam,jelly,0.6795
molten,lava,0.6795
strand,hair,0.6795
aluminum,metal,0.678446
almighty,god,0.678164
famine,hunger,0.678
page,book,0.678
revolution,war,0.678
sardine,fish,0.678
sitting,standing,0.678
aborigine,australia,0.677778
linen,cloth,0.67725
amusing,funny,0.677083
honey,sweet,0.6765
mist,fog,0.675
women,men,0.675
cigarette,smoke,0.6735
cruise,ship,0.6735
mow,lawn,0.6735
pay,money,0.6735
shine,sun,0.6735
unused,new,0.6735
weed,grass,0.6735
after,before,0.673042
calf,cow,0.67275
anchovy,pizza,0.672414
champion,winner,0.672
close,open,0.672
freckle,face,0.672
gem,diamond,0.672
humor,funny,0.672
injury,hurt,0.672
nausea,sick,0.672
van,car,0.672
antarctic,cold,0.671329
copper,metal,0.67125
half,whole,0.6705
shut,close,0.6705
spoil,rotten,0.6705
stapler,staple,0.6705
strike,hit,0.6705
canary,bird,0.669
chinese,food,0.669
gossip,talk,0.669
guys,girls,0.669
honesty,truth,0.669
increase,decrease,0.669
mustache,beard,0.669
remove,take,0.669
spook,scare,0.669
steep,hill,0.669
venom,snake,0.669
veteran,war,0.669
dim,light,0.6675
goblin,ghost,0.6675
daughter,son,0.666
disagreement,argument,0.666
etiquette,manners,0.666
give,take,0.666
sack,bag,0.666
movie,film,0.66585
idea,thought,0.6645
motor,car,0.6645
adhesive,sticky,0.664286
coffee,tea,0.663
museum,art,0.663
porpoise,dolphin,0.663
riddle,joke,0.663
sniff,smell,0.663
voyage,trip,0.663
alright,okay,0.662069
angry,mad,0.661777
blot,ink,0.6615
camera,picture,0.6615
cloak,dagger,0.6615
fork,spoon,0.6615
fable,story,0.66075
brush,hair,0.66
checking,account,0.66
cattle,cow,0.6585
ceremony,wedding,0.6585
choose,pick,0.6585
lightheaded,dizzy,0.6585
snore,sleep,0.6585
soda,pop,0.6585
theater,movie,0.6585
known,unknown,0.657
munch,eat,0.657
population,people,0.657
yesterday,today,0.657
artist,painter,0.6555
tarzan,jane,0.6555
goose,bird,0.65475
grove,orange,0.654
seed,plant,0.654
tight,loose,0.654
knife,cut,0.65385
analog,digital,0.653137
better,worse,0.6525
bitter,sweet,0.6525
butler,maid,0.6525
inform,tell,0.6525
mute,deaf,0.6525
cauliflower,vegetable,0.65145
flying,airplane,0.651
gangster,mob,0.651
genius,smart,0.651
odds,evens,0.651
six,seven,0.651
smudge,smear,0.651
zipper,pants,0.651
hatchet,ax,0.65025
indirect,direct,0.6495
scholarship,money,0.6495
sugar,sweet,0.6495
band,music,0.648
center,middle,0.648
citrus,orange,0.648
disagree,argue,0.648
her,him,0.648
lips,kiss,0.648
mechanic,car,0.648
medium,large,0.648
pop,soda,0.648
skyscraper,building,0.648
tidy,neat,0.648
triangle,square,0.648
wise,smart,0.648
woodwind,instrument,0.648
brook,stream,0.6465
dresser,drawer,0.645
gander,goose,0.645
going,gone,0.645
sneakers,shoes,0.645
stem,flower,0.645
identical,twin,0.6435
lemon,lime,0.6435
loan,money,0.6435
remedy,cure,0.6435
sandpaper,rough,0.6435
cologne,perfume,0.64275
ballet,dance,0.642
dark,light,0.642
deposit,money,0.642
dressing,salad,0.642
dryer,washer,0.642
hill,mountain,0.642
sheet,paper,0.642
torch,fire,0.642
bowling,sport,0.64125
appearance,looks,0.6405
beam,light,0.6405
colt,horse,0.6405
designer,clothes,0.6405
pause,stop,0.6405
above,below,0.639495
citrus,fruit,0.639
ornament,christmas,0.639
past,present,0.639
post,office,0.639
strange,weird,0.639
count,number,0.63825
mosquito,fly,0.63825
book,read,0.6375
grocery,store,0.6375
many,few,0.6375
stable,horse,0.6375
afraid,scared,0.636986
needle,thread,0.636
prison,jail,0.636
refrigerator,food,0.636
soccer,ball,0.636
blouse,shirt,0.63525
inn,hotel,0.6345
liquid,water,0.6345
valentine,heart,0.6345
ask,question,0.633
cookout,barbecue,0.633
depression,sad,0.633
discomfort,pain,0.633
interrupt,rude,0.633
abduct,kidnap,0.632983
chorus,sing,0.6315
kleenex,tissue,0.6315
moss,tree,0.6315
warehouse,storage,0.6315
amble,walk,0.631169
boots,shoes,0.63
thorn,rose,0.63
component,part,0.62925
article,newspaper,0.6285
orthodontist,teeth,0.6285
pipe,smoke,0.6285
shatter,break,0.6285
skinny,fat,0.6285
spare,tire,0.6285
story,book,0.6285
vacation,trip,0.6285
affirmative,yes,0.627178
components,parts,0.627
cost,money,0.627
cup,saucer,0.627
flush,toilet,0.627
haystack,needle,0.627
push,shove,0.627
artery,vein,0.6255
aspirin,headache,0.6255
evening,night,0.6255
pancakes,syrup,0.6255
shoot,gun,0.6255
short,tall,0.6255
slim,fat,0.6255
stab,knife,0.6255
aloe,vera,0.624088
bleach,white,0.624
fling,throw,0.624
lion,roar,0.624
smooth,rough,0.624
abandon,leave,0.623656
annually,yearly,0.623656
anime,cartoon,0.622709
cabin,log,0.6225
ready,go,0.6225
ruler,measure,0.6225
shuttle,space,0.6225
structure,building,0.6225
teach,learn,0.6225
limousine,car,0.62175
commercial,television,0.621
donation,money,0.621
melody,song,0.621
plaque,teeth,0.621
poker,card,0.621
similar,same,0.621
anti,against,0.620301
honesty,virtue,0.62025
ache,pain,0.619883
calcium,milk,0.6195
cold,hot,0.6195
frosted,flakes,0.6195
galaxy,stars,0.6195
malaria,disease,0.6195
shoelace,shoe,0.6195
silence,quiet,0.6195
brake,stop,0.618
cocoon,butterfly,0.618
economy,money,0.618
equal,same,0.618
financial,money,0.618
hallucination,drugs,0.618
harp,music,0.618
horizon,sun,0.618
how,why,0.618
object,thing,0.618
respond,answer,0.618
royalty,king,0.618
shatter,glass,0.618
ski,snow,0.618
sling,shot,0.618
slippers,shoes,0.618
take,give,0.618
elk,deer,0.61725
blush,embarrass,0.6165
calorie,fat,0.6165
cents,dollars,0.6165
greed,money,0.6165
hug,kiss,0.6165
rejoice,happy,0.6165
concept,idea,0.61575
additional,more,0.615385
borrow,lend,0.615
tax,money,0.615
timber,wood,0.615
eat,food,0.6135
geology,rock,0.6135
prince,princess,0.6135
smart,dumb,0.6135
hop,jump,0.61275
chore,work,0.612
contact,touch,0.612
document,paper,0.612
grant,money,0.612
hate,love,0.612
major,minor,0.612
never,always,0.612
oval,round,0.612
quick,fast,0.612
antecedent,before,0.61194
addiction,drug,0.611793
comma,period,0.6105
dolphin,animal,0.6105
mints,candy,0.6105
food,eat,0.609
lock,key,0.609
lollipop,candy,0.609
narrow,wide,0.609
sweep,broom,0.609
answers,questions,0.608541
dozen,eggs,0.6075
hatch,egg,0.6075
junior,senior,0.6075
lie,deception,0.6075
phantom,ghost,0.6075
right,left,0.6075
sour,sweet,0.6075
alphabet,letters,0.606872
gift,present,0.60675
alaska,cold,0.606164
aircraft,plane,0.606
brick,house,0.606
coffin,dead,0.6045
editorial,newspaper,0.6045
minimum,maximum,0.6045
quiet,loud,0.6045
racket,ball,0.6045
shampoo,conditioner,0.6045
violet,purple,0.6045
worse,better,0.6045
bake,cake,0.603
bridge,water,0.603
mule,donkey,0.603
tool,hammer,0.603
baggage,luggage,0.6015
corridor,hall,0.6015
foe,enemy,0.6015
jello,pudding,0.6015
methodist,church,0.6015
ouch,hurt,0.6015
shout,yell,0.6015
subjective,objective,0.6015
when,where,0.6015
assistant,helper,0.6
beast,animal,0.6
belly,stomach,0.6
bow,arrow,0.6
checkers,game,0.6
find,lose,0.6
link,chain,0.6
reef,coral,0.6
stare,look,0.6
tame,wild,0.6
tire,car,0.6
transplant,heart,0.6
trot,horse,0.6
adults,count,0.6
advertisements,annoy,0.6
airplanes,crash,0.6
alcohol,burn,0.6
animal,live,0.6
animals,bite,0.6
animals,procreate,0.6
anybody,forget,0.6
arrow,projectile,0.6
ball,bounces,0.6
balls,pop,0.6
brain,splatter,0.6
bullying,costly,0.6
carrots,choped,0.6
cars,crash,0.6
cars,driven,0.6
cars,race,0.6
cat,miaow,0.6
cats,annoy,0.6
cats,excrete,0.6
christian,disobey,0.6
christian,fail,0.6
christian,pray,0.6
christian,rebel,0.6
christian,repent,0.6
christian,sin,0.6
christian,stumble,0.6
claws,scratch,0.6
community,broken,0.6
computer,arithmetic,0.6
contribution,gift,0.6
couple,communicate,0.6
deception,delude,0.6
distillery,distill,0.6
dna,replicate,0.6
doctor,resuscitate,0.6
dog,bite,0.6
dog,stray,0.6
doves,fly,0.6
drain,tube,0.6
ducks,cooked,0.6
emacs,save,0.6
emt,resuscitate,0.6
engineers,design,0.6
event,surprise,0.6
fbi,investigate,0.6
fear,confuse,0.6
ferrets,bite,0.6
fire,harm,0.6
fireman,resuscitate,0.6
flags,wave,0.6
frogs,jump,0.6
guns,break,0.6
guns,jam,0.6
guns,misfire,0.6
heat,sterilize,0.6
houses,burn,0.6
human,torture,0.6
humans,crazy,0.6
humans,dream,0.6
humans,excrete,0.6
humans,reason,0.6
humans,reproduce,0.6
humans,share,0.6
humans,talk,0.6
humans,think,0.6
insects,buzz,0.6
inventor,invent,0.6
killer,kill,0.6
light,illuminate,0.6
light,travel,0.6
lions,hunt,0.6
liquid,flow,0.6
logic,help,0.6
love,destroy,0.6
machine,construct,0.6
machine,dispense,0.6
machine,vend,0.6
midgets,steal,0.6
mommy,fix,0.6
nun,pray,0.6
organisms,die,0.6
parent,homeschool,0.6
parrots,talk,0.6
people,bite,0.6
people,count,0.6
people,deceive,0.6
people,friends,0.6
people,lie,0.6
people,plan,0.6
people,shout,0.6
person,converse,0.6
person,holding,0.6
plant,bloom,0.6
plastic,melt,0.6
programs,compute,0.6
rats,bite,0.6
ribbon,color,0.6
sail,raised,0.6
sewer,sew,0.6
smoker,smoke,0.6
star,explode,0.6
students,study,0.6
submarines,dive,0.6
submarines,sink,0.6
sweat,drip,0.6
tiger,eat,0.6
token,symbol,0.6
trains,decelerate,0.6
trees,fall,0.6
ufos,glow,0.6
vehicle,travel,0.6
virus,mutate,0.6
wasps,sting,0.6
water,evaporate,0.6
wax,moulded,0.6
whorehouse,fun,0.6
aa,lava,0.6
aalii,tree,0.6
aardvark,placental,0.6
aardwolf,hyena,0.6
aba,fabric,0.6
aba,overgarment,0.6
abaca,banana,0.6
abacus,tablet,0.6
abalone,gastropod,0.6
abandon,unrestraint,0.6
abandonment,disposal,0.6
abandonment,rejection,0.6
abarticulation,dislocation,0.6
abasement,humiliation,0.6
abashment,embarrassment,0.6
abatement,moderation,0.6
abator,person,0.6
abattoir,building,0.6
abaya,robe,0.6
abbacy,jurisdiction,0.6
abbe,abbot,0.6
abbess,superior,0.6
abbot,superior,0.6
abbreviation,form,0.6
abdication,resignation,0.6
abdicator,quitter,0.6
abdominousness,fatness,0.6
abduction,motion,0.6
abecedarian,sect,0.6
abecedarian,novice,0.6
abecedarius,poem,0.6
abelia,shrub,0.6
abelmosk,mallow,0.6
abenaki,algonquin,0.6
aberrance,abnormality,0.6
aberrant,anomaly,0.6
abetment,encouragement,0.6
abettor,accessory,0.6
abeyance,inaction,0.6
abhorrence,disgust,0.6
abhorrence,hate,0.6
abhorrer,signer,0.6
abidance,continuance,0.6
abience,urge,0.6
ability,cognition,0.6
abiogenist,believer,0.6
abiotrophy,degeneration,0.6
abjurer,person,0.6
abkhasian,circassian,0.6
abkhazian,circassian,0.6
ablation,operation,0.6
ablation,erosion,0.6
ablative,oblique,0.6
ablaut,vowel,0.6
ableism,discrimination,0.6
ablution,ritual,0.6
ablution,wash,0.6
abnaki,algonquian,0.6
abnegation,renunciation,0.6
abnegation,selflessness,0.6
abnegation,denial,0.6
abnegator,donor,0.6
abnormality,misbehavior,0.6
abnormality,unfamiliarity,0.6
abnormality,retardation,0.6
abocclusion,disorder,0.6
abolition,termination,0.6
abolitionism,doctrine,0.6
abolitionist,reformer,0.6
abomasum,stomach,0.6
abomination,transgression,0.6
abomination,person,0.6
abominator,hater,0.6
aborigine,person,0.6
abort,termination,0.6
abortifacient,drug,0.6
abortionist,doctor,0.6
abortus,fetus,0.6
above,section,0.6
abracadabra,gibberish,0.6
abrachia,abnormality,0.6
abrader,tool,0.6
abrasion,erosion,0.6
abrasion,wound,0.6
abrasive,material,0.6
abridger,redact,0.6
abrocome,rodent,0.6
abrogation,cancellation,0.6
abrogator,authority,0.6
abruptness,discourtesy,0.6
abruptness,gradient,0.6
abruptness,haste,0.6
abscess,symptom,0.6
abscission,removal,0.6
abscission,shedding,0.6
absconder,fugitive,0.6
abscondment,desertion,0.6
abseil,descent,0.6
abseiler,descender,0.6
absence,nonattendance,0.6
absentee,traveler,0.6
absenteeism,absence,0.6
absinth,liqueur,0.6
absolute,abstraction,0.6
absoluteness,changelessness,0.6
absolution,redemption,0.6
absolution,condition,0.6
absolutism,doctrine,0.6
absolutism,dominance,0.6
absolutist,disciple,0.6
absolver,pardoner,0.6
absorbate,sorbate,0.6
absorbency,permeability,0.6
absorption,sorption,0.6
abstainer,person,0.6
abstainer,religionist,0.6
abstemiousness,meagerness,0.6
abstemiousness,temperance,0.6
abstractedness,preoccupation,0.6
abstraction,concept,0.6
abstraction,entity,0.6
abstraction,removal,0.6
abstraction,painting,0.6
abstraction,theorization,0.6
abstractionism,genre,0.6
abstractionism,representation,0.6
abstractionist,painter,0.6
abstractness,immateriality,0.6
abstractor,writer,0.6
absurd,situation,0.6
absurdity,folly,0.6
absurdity,nonsense,0.6
abundance,ratio,0.6
abuse,disrespect,0.6
abuser,wrongdoer,0.6
abutment,support,0.6
abutment,point,0.6
abutter,landowner,0.6
abyss,chasm,0.6
acacia,tree,0.6
academia,world,0.6
academician,educator,0.6
academician,honoree,0.6
academician,scholar,0.6
academicianship,position,0.6
acanthocephala,phylum,0.6
acanthocephalan,worm,0.6
acanthoma,tumor,0.6
acanthus,herb,0.6
acardia,abnormality,0.6
acariasis,infestation,0.6
acaricide,pesticide,0.6
acarid,mite,0.6
acarine,arachnid,0.6
acarophobia,zoophobia,0.6
acarus,mite,0.6
accelerando,tempo,0.6
accelerator,pedal,0.6
accelerator,valve,0.6
accentor,oscine,0.6
accentuation,stress,0.6
acceptance,acquisition,0.6
acceptance,assent,0.6
acceptance,draft,0.6
acceptance,situation,0.6
acceptation,acceptance,0.6
acceptor,compound,0.6
acceptor,drawee,0.6
access,approach,0.6
access,way,0.6
access,operation,0.6
accession,attainment,0.6
accession,agreement,0.6
accession,acquisition,0.6
accession,increase,0.6
accessory,component,0.6
accident,happening,0.6
acclaim,approval,0.6
acclimatization,adaptation,0.6
accommodation,aid,0.6
accommodation,settlement,0.6
accommodation,alteration,0.6
accompaniment,part,0.6
accompaniment,happening,0.6
accompanist,musician,0.6
accomplice,assistant,0.6
accomplishment,action,0.6
accord,compatibility,0.6
accordance,giving,0.6
accordionist,musician,0.6
account,importance,0.6
account,profit,0.6
account,statement,0.6
account,relationship,0.6
accountability,responsibility,0.6
accountancy,occupation,0.6
accountant,businessperson,0.6
accountantship,position,0.6
accounting,explanation,0.6
accounting,register,0.6
accreditation,certification,0.6
accretion,increase,0.6
accretion,inheritance,0.6
accretion,addition,0.6
acculturation,content,0.6
acculturation,education,0.6
accumulation,increase,0.6
accumulator,register,0.6
accuracy,quality,0.6
accusative,oblique,0.6
accused,defendant,0.6
accuser,disputant,0.6
acephalia,abnormality,0.6
acerbity,bitterness,0.6
acerbity,sourness,0.6
acerola,berry,0.6
acetabulum,socket,0.6
acetaldehyde,aldehyde,0.6
acetaldol,aldol,0.6
acetamide,amide,0.6
acetaminophen,analgesic,0.6
acetanilide,analgesic,0.6
acetate,salt,0.6
acetin,acetate,0.6
acetone,ketone,0.6
acetone,solvent,0.6
acetophenetidin,analgesic,0.6
acetyl,acyl,0.6
acetylation,acylation,0.6
achaian,hellene,0.6
achene,fruit,0.6
achievability,possibility,0.6
achiever,person,0.6
achillea,herb,0.6
achimenes,flower,0.6
achira,canna,0.6
achlorhydria,disorder,0.6
acholia,disorder,0.6
achomawi,shastan,0.6
achomawi,hoka,0.6
achondrite,rock,0.6
achromia,colorlessness,0.6
achylia,disorder,0.6
acicula,part,0.6
acid,compound,0.6
acidity,ph,0.6
acidity,sour,0.6
acidophil,bacteria,0.6
acidophilus,lactobacillus,0.6
acidosis,pathology,0.6
acinus,sac,0.6
acinus,drupelet,0.6
acknowledgment,message,0.6
acme,degree,0.6
acnidosporidia,class,0.6
acolyte,clergyman,0.6
acorea,abnormality,0.6
acorn,fruit,0.6
acoustic,remedy,0.6
acoustician,physicist,0.6
acquaintance,information,0.6
acquaintance,relationship,0.6
acquiescence,acceptance,0.6
acquirer,person,0.6
acquiring,act,0.6
acquisition,acquiring,0.6
acquisitiveness,greed,0.6
acrasiomycetes,class,0.6
acreage,area,0.6
acridity,bitterness,0.6
acridity,smell,0.6
acrobatics,flight,0.6
acrocarp,moss,0.6
acrocyanosis,cyanosis,0.6
acrodont,animal,0.6
acrogen,plant,0.6
acromegaly,hypertrophy,0.6
acromicria,abnormality,0.6
acromion,process,0.6
acromphalus,abnormality,0.6
acromyotonia,myotonia,0.6
acronym,form,0.6
acrophony,naming,0.6
acropolis,bastion,0.6
acrosome,process,0.6
acrylamide,amide,0.6
acrylic,fabric,0.6
acrylic,paint,0.6
act,expression,0.6
act,performance,0.6
acting,activity,0.6
actinism,property,0.6
actinoid,group,0.6
actinolite,amphibole,0.6
actinometry,measurement,0.6
actinomyces,eubacteria,0.6
actinomycete,eubacteria,0.6
actinomycin,antibiotic,0.6
actinomycosis,zoonosis,0.6
actinomyxidian,sporozoan,0.6
actinopod,sarcodinian,0.6
actinopoda,class,0.6
action,mechanism,0.6
action,drive,0.6
action,plot,0.6
action,state,0.6
activation,beginning,0.6
activation,stimulation,0.6
activator,substance,0.6
active,person,0.6
activeness,trait,0.6
activism,policy,0.6
activity,act,0.6
activity,capability,0.6
actomyosin,protein,0.6
actuality,being,0.6
actuator,mechanism,0.6
acuity,sight,0.6
aculea,process,0.6
aculeus,stinger,0.6
acupressure,treatment,0.6
acupuncture,treatment,0.6
acuteness,sharpness,0.6
acuteness,intelligence,0.6
acuteness,sensitivity,0.6
acyl,group,0.6
adactylia,meromelia,0.6
